TTI[4525] - trigger[105, 25 ]
TTI[4531] - trigger[25 , 151]
TTI[4534] - trigger[113, 206]
TTI[4536] - trigger[114, 131]
TTI[4543] - trigger[211, 31 ]
TTI[4544] - trigger[34 , 19 ]
TTI[4547] - trigger[151, 80 ]
TTI[4555] - trigger[207, 138]
TTI[4560] - trigger[172, 21 ]
TTI[4560] - trigger[198, 157]
TTI[4568] - trigger[4  , 214]
TTI[4570] - trigger[37 , 179]
TTI[4577] - trigger[179, 111]
TTI[4578] - trigger[209, 198]
TTI[4582] - trigger[3  , 66 ]
TTI[4591] - trigger[211, 42 ]
TTI[4596] - trigger[83 , 43 ]
TTI[4598] - trigger[21 , 82 ]
TTI[4599] - trigger[161, 6  ]
TTI[4604] - trigger[194, 109]
TTI[4605] - trigger[148, 73 ]
TTI[4608] - trigger[80 , 6  ]
TTI[4610] - trigger[114, 69 ]
TTI[4616] - trigger[1  , 85 ]
TTI[4617] - trigger[191, 19 ]
TTI[4628] - trigger[35 , 153]
TTI[4628] - trigger[76 , 114]
TTI[4628] - trigger[84 , 137]
TTI[4634] - trigger[32 , 170]
TTI[4636] - trigger[204, 148]
TTI[4641] - trigger[21 , 20 ]
TTI[4647] - trigger[185, 148]
TTI[4650] - trigger[57 , 72 ]
TTI[4652] - trigger[89 , 22 ]
TTI[4654] - trigger[95 , 168]
TTI[4674] - trigger[102, 71 ]
TTI[4679] - trigger[36 , 21 ]
TTI[4690] - trigger[14 , 27 ]
TTI[4692] - trigger[204, 14 ]
TTI[4694] - trigger[111, 214]
TTI[4696] - trigger[137, 156]
TTI[4700] - trigger[91 , 187]
TTI[4701] - trigger[1  , 74 ]
TTI[4716] - trigger[146, 98 ]
TTI[4724] - trigger[201, 156]
TTI[4725] - trigger[39 , 146]
TTI[4727] - trigger[16 , 217]
TTI[4738] - trigger[72 , 23 ]
TTI[4740] - trigger[202, 77 ]
TTI[4741] - trigger[113, 63 ]
TTI[4743] - trigger[190, 73 ]
TTI[4744] - trigger[91 , 137]
TTI[4747] - trigger[42 , 26 ]
TTI[4747] - trigger[181, 226]
TTI[4749] - trigger[203, 210]
TTI[4767] - trigger[205, 15 ]
TTI[4768] - trigger[38 , 53 ]
TTI[4782] - trigger[224, 3  ]
TTI[4786] - trigger[134, 5  ]
TTI[4791] - trigger[87 , 224]
TTI[4791] - trigger[195, 65 ]
TTI[4792] - trigger[189, 107]
TTI[4795] - trigger[168, 80 ]
TTI[4797] - trigger[170, 27 ]
TTI[4803] - trigger[149, 62 ]
TTI[4804] - trigger[189, 134]
TTI[4808] - trigger[222, 160]
TTI[4810] - trigger[97 , 39 ]
TTI[4817] - trigger[19 , 25 ]
TTI[4819] - trigger[34 , 115]
TTI[4827] - trigger[144, 116]
TTI[4836] - trigger[169, 213]
TTI[4840] - trigger[164, 199]
TTI[4840] - trigger[226, 129]
TTI[4844] - trigger[59 , 119]
TTI[4851] - trigger[41 , 50 ]
TTI[4851] - trigger[222, 71 ]
TTI[4860] - trigger[86 , 15 ]
TTI[4860] - trigger[94 , 162]
TTI[4862] - trigger[43 , 114]
TTI[4864] - trigger[21 , 15 ]
TTI[4865] - trigger[22 , 208]
TTI[4868] - trigger[134, 111]
TTI[4875] - trigger[62 , 45 ]
TTI[4884] - trigger[85 , 4  ]
TTI[4886] - trigger[37 , 153]
TTI[4889] - trigger[172, 17 ]
TTI[4894] - trigger[107, 22 ]
TTI[4894] - trigger[153, 174]
TTI[4896] - trigger[205, 127]
TTI[4898] - trigger[47 , 132]
TTI[4898] - trigger[156, 184]
TTI[4903] - trigger[136, 156]
TTI[4907] - trigger[73 , 204]
TTI[4908] - trigger[55 , 86 ]
TTI[4909] - trigger[22 , 205]
TTI[4915] - trigger[157, 6  ]
TTI[4917] - trigger[36 , 73 ]
TTI[4917] - trigger[206, 26 ]
TTI[4919] - trigger[211, 97 ]
TTI[4928] - trigger[66 , 101]
TTI[4928] - trigger[72 , 96 ]
TTI[4930] - trigger[41 , 106]
TTI[4930] - trigger[79 , 135]
TTI[4932] - trigger[96 , 160]
TTI[4939] - trigger[92 , 212]
TTI[4946] - trigger[206, 134]
TTI[4951] - trigger[33 , 10 ]
TTI[4951] - trigger[66 , 192]
TTI[4954] - trigger[47 , 209]
TTI[4962] - trigger[29 , 158]
TTI[4977] - trigger[141, 4  ]
TTI[4987] - trigger[156, 123]
TTI[4991] - trigger[82 , 103]
TTI[4999] - trigger[59 , 195]
TTI[4999] - trigger[124, 201]
TTI[5010] - trigger[120, 55 ]
TTI[5015] - trigger[144, 95 ]
TTI[5021] - trigger[91 , 199]
TTI[5023] - trigger[187, 0  ]
TTI[5036] - trigger[111, 26 ]
TTI[5041] - trigger[101, 90 ]
TTI[5043] - trigger[3  , 147]
TTI[5044] - trigger[227, 149]
TTI[5050] - trigger[142, 184]
TTI[5052] - trigger[130, 124]
TTI[5054] - trigger[18 , 1  ]
TTI[5061] - trigger[51 , 72 ]
TTI[5072] - trigger[166, 180]
TTI[5080] - trigger[168, 83 ]
TTI[5084] - trigger[206, 33 ]
TTI[5085] - trigger[118, 132]
TTI[5090] - trigger[18 , 187]
TTI[5094] - trigger[61 , 186]
TTI[5099] - trigger[184, 52 ]
TTI[5100] - trigger[107, 125]
TTI[5101] - trigger[101, 23 ]
TTI[5103] - trigger[30 , 172]
TTI[5109] - trigger[193, 198]
TTI[5116] - trigger[53 , 139]
TTI[5119] - trigger[211, 50 ]
TTI[5126] - trigger[44 , 90 ]
TTI[5130] - trigger[8  , 44 ]
TTI[5143] - trigger[118, 164]
TTI[5144] - trigger[134, 29 ]
TTI[5148] - trigger[169, 17 ]
TTI[5150] - trigger[216, 178]
TTI[5153] - trigger[40 , 102]
TTI[5158] - trigger[75 , 175]
TTI[5158] - trigger[127, 187]
TTI[5161] - trigger[52 , 58 ]
TTI[5167] - trigger[123, 195]
TTI[5170] - trigger[53 , 60 ]
TTI[5170] - trigger[225, 29 ]
TTI[5175] - trigger[123, 221]
TTI[5177] - trigger[160, 168]
TTI[5180] - trigger[136, 25 ]
TTI[5186] - trigger[75 , 187]
TTI[5187] - trigger[115, 9  ]
TTI[5196] - trigger[109, 47 ]
TTI[5200] - trigger[194, 34 ]
TTI[5206] - trigger[214, 158]
TTI[5209] - trigger[128, 48 ]
TTI[5212] - trigger[196, 26 ]
TTI[5214] - trigger[17 , 168]
TTI[5214] - trigger[227, 212]
TTI[5218] - trigger[175, 16 ]
TTI[5221] - trigger[101, 20 ]
TTI[5225] - trigger[173, 75 ]
TTI[5231] - trigger[134, 64 ]
TTI[5234] - trigger[80 , 187]
TTI[5234] - trigger[93 , 177]
TTI[5243] - trigger[167, 20 ]
TTI[5246] - trigger[118, 175]
TTI[5251] - trigger[178, 56 ]
TTI[5253] - trigger[64 , 65 ]
TTI[5262] - trigger[40 , 48 ]
TTI[5265] - trigger[169, 36 ]
TTI[5269] - trigger[163, 88 ]
TTI[5279] - trigger[79 , 26 ]
TTI[5284] - trigger[179, 209]
TTI[5289] - trigger[140, 94 ]
TTI[5291] - trigger[185, 37 ]
TTI[5303] - trigger[110, 127]
TTI[5306] - trigger[187, 198]
TTI[5307] - trigger[52 , 2  ]
TTI[5321] - trigger[10 , 74 ]
TTI[5321] - trigger[166, 60 ]
TTI[5322] - trigger[166, 151]
TTI[5325] - trigger[85 , 112]
TTI[5327] - trigger[144, 86 ]
TTI[5336] - trigger[125, 196]
TTI[5337] - trigger[123, 182]
TTI[5349] - trigger[94 , 6  ]
TTI[5349] - trigger[217, 227]
TTI[5351] - trigger[8  , 223]
TTI[5351] - trigger[200, 199]
TTI[5355] - trigger[102, 10 ]
TTI[5358] - trigger[126, 106]
TTI[5360] - trigger[149, 173]
TTI[5362] - trigger[189, 42 ]
TTI[5365] - trigger[223, 143]
TTI[5369] - trigger[212, 218]
TTI[5371] - trigger[78 , 88 ]
TTI[5371] - trigger[99 , 200]
TTI[5372] - trigger[115, 214]
TTI[5375] - trigger[113, 44 ]
TTI[5378] - trigger[82 , 162]
TTI[5387] - trigger[178, 148]
TTI[5403] - trigger[138, 67 ]
TTI[5404] - trigger[21 , 4  ]
TTI[5407] - trigger[95 , 21 ]
TTI[5408] - trigger[158, 23 ]
TTI[5408] - trigger[166, 33 ]
TTI[5415] - trigger[123, 92 ]
TTI[5418] - trigger[98 , 186]
TTI[5422] - trigger[13 , 112]
TTI[5422] - trigger[128, 84 ]
TTI[5429] - trigger[165, 21 ]
TTI[5435] - trigger[219, 179]
TTI[5442] - trigger[39 , 56 ]
TTI[5444] - trigger[112, 205]
TTI[5468] - trigger[184, 199]
TTI[5470] - trigger[55 , 191]
TTI[5474] - trigger[183, 94 ]
TTI[5476] - trigger[193, 185]
TTI[5477] - trigger[57 , 208]
TTI[5479] - trigger[200, 191]
TTI[5482] - trigger[48 , 84 ]
TTI[5485] - trigger[180, 162]
TTI[5487] - trigger[117, 98 ]
TTI[5496] - trigger[87 , 195]
TTI[5499] - trigger[203, 131]
TTI[5501] - trigger[4  , 103]
TTI[5502] - trigger[34 , 29 ]
TTI[5510] - trigger[14 , 30 ]
TTI[5514] - trigger[217, 140]
TTI[5515] - trigger[169, 53 ]
TTI[5516] - trigger[6  , 124]
TTI[5519] - trigger[87 , 112]
TTI[5520] - trigger[194, 80 ]
TTI[5523] - trigger[50 , 165]
TTI[5557] - trigger[157, 41 ]
TTI[5557] - trigger[183, 116]
TTI[5566] - trigger[135, 47 ]
TTI[5580] - trigger[53 , 211]
TTI[5580] - trigger[216, 40 ]
TTI[5581] - trigger[67 , 52 ]
TTI[5582] - trigger[141, 144]
TTI[5583] - trigger[61 , 72 ]
TTI[5587] - trigger[21 , 89 ]
TTI[5587] - trigger[187, 107]
TTI[5594] - trigger[27 , 78 ]
TTI[5596] - trigger[204, 103]
TTI[5602] - trigger[119, 158]
TTI[5605] - trigger[52 , 127]
TTI[5608] - trigger[88 , 4  ]
TTI[5612] - trigger[158, 56 ]
TTI[5617] - trigger[179, 217]
TTI[5625] - trigger[69 , 3  ]
TTI[5633] - trigger[204, 34 ]
TTI[5636] - trigger[35 , 165]
TTI[5652] - trigger[126, 173]
TTI[5661] - trigger[172, 99 ]
TTI[5664] - trigger[209, 214]
TTI[5671] - trigger[114, 144]
TTI[5675] - trigger[31 , 216]
TTI[5676] - trigger[109, 131]
TTI[5678] - trigger[102, 84 ]
TTI[5682] - trigger[191, 62 ]
TTI[5682] - trigger[205, 217]
TTI[5687] - trigger[184, 63 ]
TTI[5689] - trigger[205, 114]
TTI[5692] - trigger[8  , 212]
TTI[5692] - trigger[77 , 15 ]
TTI[5693] - trigger[204, 50 ]
TTI[5694] - trigger[69 , 65 ]
TTI[5697] - trigger[44 , 188]
TTI[5697] - trigger[104, 10 ]
TTI[5698] - trigger[148, 190]
TTI[5698] - trigger[206, 0  ]
TTI[5700] - trigger[11 , 61 ]
TTI[5711] - trigger[119, 64 ]
TTI[5713] - trigger[36 , 10 ]
TTI[5723] - trigger[191, 123]
TTI[5726] - trigger[206, 122]
TTI[5731] - trigger[80 , 197]
TTI[5734] - trigger[17 , 205]
TTI[5737] - trigger[201, 98 ]
TTI[5740] - trigger[129, 46 ]
TTI[5743] - trigger[13 , 209]
TTI[5745] - trigger[179, 99 ]
TTI[5746] - trigger[191, 209]
TTI[5758] - trigger[40 , 112]
TTI[5760] - trigger[99 , 205]
TTI[5764] - trigger[120, 189]
TTI[5770] - trigger[80 , 28 ]
TTI[5774] - trigger[128, 29 ]
TTI[5774] - trigger[155, 184]
TTI[5777] - trigger[122, 19 ]
TTI[5778] - trigger[31 , 91 ]
TTI[5783] - trigger[93 , 192]
TTI[5784] - trigger[28 , 73 ]
TTI[5791] - trigger[93 , 175]
TTI[5796] - trigger[111, 22 ]
TTI[5800] - trigger[16 , 133]
TTI[5803] - trigger[210, 99 ]
TTI[5811] - trigger[40 , 186]
TTI[5820] - trigger[1  , 218]
TTI[5822] - trigger[65 , 71 ]
TTI[5824] - trigger[195, 63 ]
TTI[5825] - trigger[56 , 32 ]
TTI[5826] - trigger[15 , 106]
TTI[5829] - trigger[38 , 145]
TTI[5832] - trigger[34 , 99 ]
TTI[5833] - trigger[35 , 117]
TTI[5837] - trigger[110, 196]
TTI[5838] - trigger[227, 152]
TTI[5841] - trigger[204, 35 ]
TTI[5845] - trigger[224, 206]
TTI[5851] - trigger[76 , 129]
TTI[5853] - trigger[29 , 16 ]
TTI[5853] - trigger[43 , 18 ]
TTI[5853] - trigger[111, 212]
TTI[5858] - trigger[138, 71 ]
TTI[5862] - trigger[105, 146]
TTI[5864] - trigger[64 , 213]
TTI[5869] - trigger[29 , 61 ]
TTI[5869] - trigger[175, 110]
TTI[5875] - trigger[13 , 146]
TTI[5886] - trigger[13 , 87 ]
TTI[5886] - trigger[221, 110]
TTI[5887] - trigger[193, 58 ]
TTI[5891] - trigger[41 , 86 ]
TTI[5894] - trigger[13 , 192]
TTI[5899] - trigger[119, 191]
TTI[5901] - trigger[104, 114]
TTI[5902] - trigger[89 , 139]
TTI[5911] - trigger[152, 124]
TTI[5912] - trigger[110, 198]
TTI[5914] - trigger[127, 97 ]
TTI[5920] - trigger[82 , 178]
TTI[5926] - trigger[84 , 113]
TTI[5933] - trigger[189, 107]
TTI[5934] - trigger[16 , 114]
TTI[5936] - trigger[58 , 222]
TTI[5942] - trigger[207, 192]
TTI[5945] - trigger[42 , 103]
TTI[5962] - trigger[1  , 223]
TTI[5962] - trigger[209, 60 ]
TTI[5965] - trigger[208, 98 ]
TTI[5966] - trigger[52 , 101]
TTI[5972] - trigger[94 , 209]
TTI[5981] - trigger[13 , 35 ]
TTI[5981] - trigger[177, 158]
TTI[5982] - trigger[69 , 27 ]
TTI[5983] - trigger[143, 202]
TTI[5985] - trigger[189, 104]
TTI[5990] - trigger[90 , 134]
TTI[5990] - trigger[183, 181]
TTI[5991] - trigger[121, 131]
TTI[5993] - trigger[223, 71 ]
TTI[5994] - trigger[190, 75 ]
TTI[5996] - trigger[173, 198]
TTI[6007] - trigger[151, 155]
TTI[6011] - trigger[136, 130]
TTI[6013] - trigger[83 , 169]
TTI[6025] - trigger[208, 40 ]
TTI[6032] - trigger[87 , 28 ]
TTI[6032] - trigger[210, 87 ]
TTI[6037] - trigger[125, 118]
TTI[6039] - trigger[114, 95 ]
TTI[6040] - trigger[81 , 91 ]
TTI[6042] - trigger[143, 17 ]
TTI[6044] - trigger[153, 13 ]
TTI[6047] - trigger[214, 26 ]
TTI[6051] - trigger[66 , 31 ]
TTI[6052] - trigger[207, 79 ]
TTI[6058] - trigger[97 , 62 ]
TTI[6059] - trigger[5  , 133]
TTI[6065] - trigger[101, 222]
TTI[6065] - trigger[118, 151]
TTI[6070] - trigger[75 , 42 ]
TTI[6076] - trigger[158, 37 ]
TTI[6082] - trigger[215, 38 ]
TTI[6086] - trigger[207, 39 ]
TTI[6090] - trigger[212, 172]
TTI[6091] - trigger[35 , 19 ]
TTI[6095] - trigger[152, 141]
TTI[6097] - trigger[149, 154]
TTI[6101] - trigger[95 , 22 ]
TTI[6101] - trigger[97 , 6  ]
TTI[6109] - trigger[54 , 189]
TTI[6113] - trigger[15 , 80 ]
TTI[6119] - trigger[157, 223]
TTI[6129] - trigger[149, 44 ]
TTI[6132] - trigger[91 , 167]
TTI[6145] - trigger[166, 170]
TTI[6146] - trigger[207, 18 ]
TTI[6173] - trigger[13 , 151]
TTI[6174] - trigger[185, 183]
TTI[6187] - trigger[6  , 163]
TTI[6192] - trigger[25 , 220]
TTI[6197] - trigger[189, 150]
TTI[6198] - trigger[52 , 88 ]
TTI[6202] - trigger[195, 22 ]
TTI[6207] - trigger[29 , 2  ]
TTI[6208] - trigger[94 , 33 ]
TTI[6211] - trigger[100, 35 ]
TTI[6215] - trigger[26 , 105]
TTI[6215] - trigger[189, 113]
TTI[6217] - trigger[220, 107]
TTI[6221] - trigger[74 , 48 ]
TTI[6224] - trigger[66 , 142]
TTI[6231] - trigger[114, 97 ]
TTI[6234] - trigger[96 , 49 ]
TTI[6237] - trigger[32 , 81 ]
TTI[6240] - trigger[6  , 7  ]
TTI[6242] - trigger[138, 143]
TTI[6254] - trigger[171, 34 ]
TTI[6258] - trigger[9  , 87 ]
TTI[6260] - trigger[54 , 62 ]
TTI[6261] - trigger[133, 182]
TTI[6263] - trigger[113, 145]
TTI[6275] - trigger[41 , 195]
TTI[6283] - trigger[192, 111]
TTI[6293] - trigger[4  , 203]
TTI[6293] - trigger[124, 167]
TTI[6299] - trigger[179, 205]
TTI[6305] - trigger[109, 125]
TTI[6308] - trigger[11 , 48 ]
TTI[6308] - trigger[34 , 204]
TTI[6308] - trigger[131, 172]
TTI[6313] - trigger[167, 105]
TTI[6320] - trigger[157, 48 ]
TTI[6327] - trigger[51 , 148]
TTI[6330] - trigger[76 , 66 ]
TTI[6339] - trigger[97 , 182]
TTI[6339] - trigger[131, 174]
TTI[6340] - trigger[82 , 73 ]
TTI[6341] - trigger[111, 32 ]
TTI[6348] - trigger[213, 94 ]
TTI[6351] - trigger[61 , 46 ]
TTI[6354] - trigger[61 , 19 ]
TTI[6360] - trigger[206, 88 ]
TTI[6375] - trigger[190, 226]
TTI[6382] - trigger[217, 94 ]
TTI[6383] - trigger[80 , 66 ]
TTI[6384] - trigger[194, 131]
TTI[6385] - trigger[204, 85 ]
TTI[6386] - trigger[49 , 178]
TTI[6387] - trigger[48 , 57 ]
TTI[6388] - trigger[227, 123]
TTI[6389] - trigger[159, 71 ]
TTI[6394] - trigger[60 , 135]
TTI[6395] - trigger[170, 23 ]
TTI[6406] - trigger[177, 68 ]
TTI[6411] - trigger[198, 56 ]
TTI[6419] - trigger[127, 29 ]
TTI[6421] - trigger[9  , 180]
TTI[6421] - trigger[43 , 206]
TTI[6438] - trigger[191, 46 ]
TTI[6439] - trigger[54 , 13 ]
TTI[6447] - trigger[27 , 110]
TTI[6447] - trigger[47 , 73 ]
TTI[6456] - trigger[5  , 111]
TTI[6464] - trigger[56 , 191]
TTI[6467] - trigger[171, 23 ]
TTI[6468] - trigger[168, 32 ]
TTI[6470] - trigger[188, 75 ]
TTI[6475] - trigger[17 , 201]
TTI[6476] - trigger[20 , 105]
TTI[6483] - trigger[16 , 180]
TTI[6486] - trigger[8  , 0  ]
TTI[6491] - trigger[177, 197]
TTI[6497] - trigger[55 , 160]
TTI[6500] - trigger[60 , 165]
TTI[6505] - trigger[18 , 17 ]
TTI[6507] - trigger[140, 163]
TTI[6512] - trigger[63 , 86 ]
TTI[6520] - trigger[178, 194]
TTI[6526] - trigger[90 , 155]
TTI[6529] - trigger[88 , 9  ]
TTI[6539] - trigger[92 , 107]
TTI[6542] - trigger[117, 217]
TTI[6543] - trigger[44 , 91 ]
TTI[6545] - trigger[48 , 106]
TTI[6550] - trigger[204, 125]
TTI[6551] - trigger[58 , 102]
TTI[6556] - trigger[178, 13 ]
TTI[6565] - trigger[39 , 200]
TTI[6568] - trigger[73 , 119]
TTI[6568] - trigger[119, 46 ]
TTI[6569] - trigger[191, 58 ]
TTI[6581] - trigger[117, 115]
TTI[6594] - trigger[60 , 187]
TTI[6594] - trigger[80 , 217]
TTI[6599] - trigger[199, 69 ]
TTI[6603] - trigger[163, 165]
TTI[6605] - trigger[210, 147]
TTI[6606] - trigger[44 , 65 ]
TTI[6616] - trigger[126, 42 ]
TTI[6622] - trigger[123, 56 ]
TTI[6630] - trigger[222, 77 ]
TTI[6631] - trigger[14 , 207]
TTI[6634] - trigger[217, 201]
TTI[6636] - trigger[191, 56 ]
TTI[6637] - trigger[124, 116]
TTI[6637] - trigger[184, 56 ]
TTI[6643] - trigger[64 , 21 ]
TTI[6646] - trigger[54 , 181]
TTI[6658] - trigger[154, 106]
TTI[6668] - trigger[69 , 144]
TTI[6670] - trigger[34 , 143]
TTI[6673] - trigger[10 , 132]
TTI[6673] - trigger[80 , 161]
TTI[6689] - trigger[147, 201]
TTI[6691] - trigger[207, 156]
TTI[6704] - trigger[52 , 34 ]
TTI[6704] - trigger[128, 86 ]
TTI[6709] - trigger[215, 214]
TTI[6720] - trigger[56 , 167]
TTI[6722] - trigger[124, 98 ]
TTI[6723] - trigger[214, 68 ]
TTI[6726] - trigger[198, 10 ]
TTI[6737] - trigger[111, 192]
TTI[6750] - trigger[174, 0  ]
TTI[6755] - trigger[92 , 70 ]
TTI[6758] - trigger[93 , 27 ]
TTI[6758] - trigger[215, 7  ]
TTI[6776] - trigger[8  , 221]
TTI[6779] - trigger[99 , 67 ]
TTI[6780] - trigger[137, 19 ]
TTI[6781] - trigger[205, 84 ]
TTI[6783] - trigger[166, 103]
TTI[6784] - trigger[87 , 106]
TTI[6788] - trigger[28 , 36 ]
TTI[6789] - trigger[215, 29 ]
TTI[6793] - trigger[159, 0  ]
TTI[6801] - trigger[171, 63 ]
TTI[6804] - trigger[78 , 137]
TTI[6804] - trigger[144, 152]
TTI[6805] - trigger[95 , 6  ]
TTI[6807] - trigger[171, 210]
TTI[6811] - trigger[80 , 156]
TTI[6816] - trigger[173, 142]
TTI[6818] - trigger[22 , 215]
TTI[6818] - trigger[44 , 42 ]
TTI[6818] - trigger[210, 6  ]
TTI[6825] - trigger[8  , 86 ]
TTI[6825] - trigger[80 , 39 ]
TTI[6825] - trigger[112, 105]
TTI[6825] - trigger[166, 151]
TTI[6825] - trigger[169, 80 ]
TTI[6830] - trigger[10 , 80 ]
TTI[6830] - trigger[35 , 19 ]
TTI[6831] - trigger[187, 18 ]
TTI[6853] - trigger[50 , 170]
TTI[6853] - trigger[96 , 135]
TTI[6854] - trigger[92 , 112]
TTI[6855] - trigger[132, 102]
TTI[6860] - trigger[214, 153]
TTI[6861] - trigger[30 , 57 ]
TTI[6862] - trigger[27 , 159]
TTI[6864] - trigger[95 , 154]
TTI[6865] - trigger[111, 153]
TTI[6877] - trigger[196, 114]
TTI[6881] - trigger[205, 56 ]
TTI[6882] - trigger[101, 163]
TTI[6898] - trigger[170, 93 ]
TTI[6899] - trigger[114, 54 ]
TTI[6899] - trigger[141, 8  ]
TTI[6907] - trigger[4  , 80 ]
TTI[6914] - trigger[135, 199]
TTI[6914] - trigger[206, 107]
TTI[6917] - trigger[75 , 227]
TTI[6919] - trigger[47 , 162]
TTI[6922] - trigger[113, 213]
TTI[6927] - trigger[69 , 42 ]
TTI[6932] - trigger[31 , 168]
TTI[6934] - trigger[74 , 217]
TTI[6936] - trigger[101, 1  ]
TTI[6939] - trigger[205, 52 ]
TTI[6942] - trigger[181, 22 ]
TTI[6945] - trigger[195, 193]
TTI[6946] - trigger[81 , 60 ]
TTI[6956] - trigger[104, 72 ]
TTI[6967] - trigger[2  , 83 ]
TTI[6980] - trigger[85 , 47 ]
TTI[6981] - trigger[157, 60 ]
TTI[6983] - trigger[22 , 181]
TTI[6986] - trigger[102, 18 ]
TTI[6988] - trigger[90 , 189]
TTI[6989] - trigger[76 , 65 ]
TTI[6990] - trigger[94 , 161]
TTI[6998] - trigger[151, 117]
TTI[7000] - trigger[9  , 156]
TTI[7004] - trigger[173, 99 ]
TTI[7004] - trigger[205, 139]
TTI[7005] - trigger[47 , 191]
TTI[7007] - trigger[188, 57 ]
TTI[7008] - trigger[151, 194]
TTI[7011] - trigger[172, 117]
TTI[7022] - trigger[110, 67 ]
TTI[7023] - trigger[59 , 187]
TTI[7027] - trigger[197, 73 ]
TTI[7046] - trigger[35 , 8  ]
TTI[7050] - trigger[79 , 100]
TTI[7050] - trigger[195, 10 ]
TTI[7051] - trigger[57 , 87 ]
TTI[7058] - trigger[196, 165]
TTI[7058] - trigger[211, 210]
TTI[7063] - trigger[22 , 5  ]
TTI[7063] - trigger[77 , 75 ]
TTI[7064] - trigger[43 , 39 ]
TTI[7068] - trigger[96 , 111]
TTI[7071] - trigger[69 , 13 ]
TTI[7074] - trigger[0  , 104]
TTI[7080] - trigger[118, 113]
TTI[7083] - trigger[32 , 86 ]
TTI[7085] - trigger[97 , 152]
TTI[7091] - trigger[56 , 58 ]
TTI[7096] - trigger[57 , 50 ]
TTI[7103] - trigger[205, 146]
TTI[7110] - trigger[3  , 122]
TTI[7117] - trigger[62 , 1  ]
TTI[7123] - trigger[70 , 88 ]
TTI[7124] - trigger[115, 99 ]
TTI[7128] - trigger[171, 0  ]
TTI[7131] - trigger[169, 102]
TTI[7133] - trigger[178, 69 ]
TTI[7134] - trigger[109, 111]
TTI[7139] - trigger[104, 103]
TTI[7139] - trigger[107, 12 ]
TTI[7140] - trigger[207, 84 ]
TTI[7148] - trigger[90 , 82 ]
TTI[7166] - trigger[216, 68 ]
TTI[7170] - trigger[127, 23 ]
TTI[7170] - trigger[202, 54 ]
TTI[7173] - trigger[62 , 147]
TTI[7175] - trigger[164, 55 ]
TTI[7176] - trigger[211, 57 ]
TTI[7185] - trigger[165, 103]
TTI[7186] - trigger[48 , 4  ]
TTI[7189] - trigger[142, 131]
TTI[7190] - trigger[110, 153]
TTI[7196] - trigger[101, 145]
TTI[7198] - trigger[133, 226]
TTI[7204] - trigger[142, 41 ]
TTI[7204] - trigger[197, 139]
TTI[7224] - trigger[23 , 32 ]
TTI[7228] - trigger[170, 207]
TTI[7234] - trigger[224, 117]
TTI[7239] - trigger[179, 21 ]
TTI[7249] - trigger[92 , 77 ]
TTI[7250] - trigger[22 , 182]
TTI[7250] - trigger[201, 155]
TTI[7252] - trigger[109, 130]
TTI[7253] - trigger[137, 220]
TTI[7256] - trigger[11 , 174]
TTI[7256] - trigger[17 , 85 ]
TTI[7262] - trigger[124, 70 ]
TTI[7266] - trigger[9  , 151]
TTI[7266] - trigger[86 , 44 ]
TTI[7267] - trigger[219, 185]
TTI[7278] - trigger[2  , 65 ]
TTI[7280] - trigger[8  , 18 ]
TTI[7283] - trigger[6  , 71 ]
TTI[7288] - trigger[24 , 19 ]
TTI[7292] - trigger[66 , 137]
TTI[7298] - trigger[199, 122]
TTI[7299] - trigger[87 , 96 ]
TTI[7303] - trigger[194, 182]
TTI[7307] - trigger[132, 148]
TTI[7318] - trigger[122, 200]
TTI[7318] - trigger[221, 127]
TTI[7328] - trigger[88 , 84 ]
TTI[7329] - trigger[186, 141]
TTI[7336] - trigger[48 , 143]
TTI[7337] - trigger[64 , 125]
TTI[7339] - trigger[146, 33 ]
TTI[7349] - trigger[146, 105]
TTI[7354] - trigger[73 , 78 ]
TTI[7355] - trigger[102, 82 ]
TTI[7355] - trigger[174, 1  ]
TTI[7359] - trigger[188, 146]
TTI[7362] - trigger[97 , 6  ]
TTI[7364] - trigger[183, 118]
TTI[7365] - trigger[217, 30 ]
TTI[7369] - trigger[140, 61 ]
TTI[7373] - trigger[78 , 33 ]
TTI[7373] - trigger[127, 208]
TTI[7375] - trigger[3  , 138]
TTI[7375] - trigger[204, 55 ]
TTI[7379] - trigger[127, 143]
TTI[7383] - trigger[172, 8  ]
TTI[7389] - trigger[68 , 12 ]
TTI[7397] - trigger[157, 73 ]
TTI[7400] - trigger[154, 18 ]
TTI[7406] - trigger[141, 52 ]
TTI[7407] - trigger[16 , 208]
TTI[7411] - trigger[119, 214]
TTI[7412] - trigger[80 , 132]
TTI[7413] - trigger[83 , 166]
TTI[7417] - trigger[28 , 82 ]
TTI[7425] - trigger[82 , 159]
TTI[7425] - trigger[104, 79 ]
TTI[7436] - trigger[60 , 106]
TTI[7444] - trigger[152, 79 ]
TTI[7446] - trigger[123, 54 ]
TTI[7449] - trigger[145, 108]
TTI[7451] - trigger[203, 72 ]
TTI[7464] - trigger[153, 63 ]
TTI[7469] - trigger[18 , 90 ]
TTI[7469] - trigger[45 , 34 ]
TTI[7479] - trigger[45 , 57 ]
TTI[7483] - trigger[203, 9  ]
TTI[7491] - trigger[71 , 158]
TTI[7501] - trigger[220, 192]
TTI[7503] - trigger[225, 146]
